종목명,현재가,기준월,배당금,수익률(%),배당성향(%)
리드코프,"10,750",20.12,800,7.44,44.64
150
150
200
이베스트투자증권,"8,270",20.12,550,6.65,25.50
345
485
485
정상제이엘에스,"7,360",20.12,430,5.84,84.96
430
430
430
GS홈쇼핑,"151,400",20.12,"8,500",5.61,40.50
"6,500"
"7,000"
"6,500"
삼양옵틱스,"10,850",20.12,600,5.53,282.23
"1,000"
"1,100"
"1,300"
이라이콤,"11,150",20.12,600,5.38,88.28
100
400
200
코엔텍,"9,670",20.12,510,5.27,99.42
540
400
25
미투젠,"22,650",20.12,"1,152",5.09,40.00
0
0
0
네오티스,"5,280",20.12,250,4.74,"1,373.32"
250
250
350
경동제약,"10,650",20.12,500,4.70,107.82
400
300
400
서원인텍,"7,570",20.12,350,4.62,38.85
300
300
300
서호전기,"21,800",20.12,"1,000",4.59,75.79
"1,200"
500
900
메가스터디,"14,350",20.12,600,4.18,33.59
450
400
236
S&K폴리텍,"6,030",20.12,250,4.15,-44.99
0
0
0
진로발효,"33,000",20.12,"1,350",4.09,78.63
"1,350"
"1,200"
"1,100"
창해에탄올,"14,750",20.12,600,4.07,35.02
600
600
600
인포바인,"22,200",20.12,900,4.05,29.14
900
950
"1,080"
영풍정밀,"9,140",20.12,350,3.83,41.34
300
250
200
에스에이엠티,"4,080",20.12,150,3.68,33.90
140
130
110
금화피에스시,"35,550",20.12,"1,300",3.66,25.63
"1,300"
"1,300"
900
씨엠에스에듀,"7,210",20.12,260,3.61,78.09
425
260
300
파커스,"4,175",20.12,150,3.59,-24.05
150
300
0
디지털대성,"8,510",20.12,300,3.53,67.56
300
200
200
코리아에셋투자증권,"12,900",21.03,450,3.49,24.79
300
250
250
현대에이치티,"10,050",20.12,350,3.48,30.76
300
300
200
한일네트웍스,"7,010",20.12,240,3.42,37.74
230
200
70
한국기업평가,"87,300",20.12,"2,907",3.33,64.98
"8,618"
"2,360"
"2,250"
에스텍,"12,100",20.12,400,3.31,27.60
600
500
500
동국산업,"3,980",20.12,130,3.27,102.38
130
130
150
성도이엔지,"6,190",20.12,200,3.23,3.29
50
100
150
이크레더블,"21,750",20.12,700,3.22,64.60
740
670
530
에스티오,"3,525",20.12,110,3.12,-49.41
120
95
14
동원개발,"5,970",20.12,185,3.10,11.63
170
185
160
피제이메탈,"3,890",20.12,120,3.09,62.68
100
100
100
