종목명,현재가,기준월,배당금,수익률(%),배당성향(%)
삼양옵틱스,"9,310",19.12,"1,000",10.74,74.18
"1,100"
"1,300"
"1,200"
유아이엘,"3,900",19.12,400,10.26,101.34
400
500
350
한국기업평가,"94,100",19.12,"8,618",9.16,188.86
"2,360"
"2,250"
"1,947"
씨엠에스에듀,"5,880",19.12,425,7.23,128.94
260
300
300
정상제이엘에스,"6,060",19.12,430,7.10,74.30
430
430
430
푸른저축은행,"8,050",19.12,550,6.83,27.46
550
550
500
에스텍,"9,180",19.12,600,6.54,29.34
500
500
500
네오티스,"3,840",19.12,250,6.51,192.99
250
350
350
에스에이엠티,"2,175",19.12,140,6.44,36.87
130
110
100
이베스트투자증권,"5,790",19.12,345,5.96,33.74
485
485
515
코엔텍,"9,170",19.12,540,5.89,111.43
400
25
25
인터엠,"1,755",19.09,100,5.70,-27.71
120
120
120
일진파워,"5,500",19.12,300,5.45,36.06
330
220
200
파커스,"2,780",19.12,150,5.40,-55.71
300
0
0
한국컴퓨터,"2,410",19.12,130,5.39,26.20
100
120
130
에스티오,"2,240",19.12,120,5.36,44.49
95
14
13
레드캡투어,"15,100",19.12,800,5.30,29.64
800
600
600
오리콤,"4,370",19.12,220,5.03,42.04
220
220
220
서호전기,"23,900",19.12,"1,200",5.02,40.29
500
900
700
GS홈쇼핑,"130,400",19.12,"6,500",4.99,35.40
"7,000"
"6,500"
"7,000"
경남스틸,"1,810",19.12,90,4.97,48.51
70
70
30
플랜티넷,"5,040",19.12,250,4.96,82.59
150
150
150
한일네트웍스,"4,645",19.12,230,4.95,39.05
200
70
0
한국캐피탈,513,19.12,25,4.87,31.05
18
12
18
케이씨에스,"4,530",19.12,220,4.86,93.32
200
90
70
인포바인,"18,550",19.12,900,4.85,21.77
950
"1,080"
900
피제이메탈,"2,090",19.12,100,4.78,117.42
100
100
90
코텍,"8,430",19.12,400,4.74,19.34
400
300
300
디지털대성,"6,370",19.12,300,4.71,39.01
200
200
160
창해에탄올,"13,100",19.12,600,4.58,21.69
600
600
500
서원인텍,"6,570",19.12,300,4.57,44.64
300
300
660
금화피에스시,"28,650",19.12,"1,300",4.54,28.18
"1,300"
900
900
케어젠,"62,200",19.12,"2,800",4.50,99.31
600
"1,200"
"1,000"
고려신용정보,"5,560",19.12,250,4.50,52.49
220
200
175
청담러닝,"22,300",19.12,"1,000",4.48,85.01
800
800
800
빅솔론,"4,270",19.12,190,4.45,33.22
180
150
159
진로발효,"30,500",19.12,"1,350",4.43,63.24
"1,200"
"1,100"
"1,210"
동원개발,"3,965",19.12,170,4.29,18.23
185
160
140
케이디켐,"11,900",19.12,500,4.20,26.01
500
500
550
한양이엔지,"10,800",19.12,450,4.17,26.55
400
300
250
현대통신,"7,230",19.12,300,4.15,23.70
300
200
130
메가스터디,"10,900",19.12,450,4.13,42.09
400
236
236
코리아에셋투자증권,"7,270",20.03,300,4.13,29.63
250
250
370
대창스틸,"2,460",19.12,100,4.07,-284.72
100
100
126
희림,"3,755",19.12,150,3.99,51.59
100
100
100
삼현철강,"3,800",19.12,150,3.95,35.38
150
150
150
하이록코리아,"12,750",19.12,500,3.92,52.81
500
400
400
와토스코리아,"5,340",19.12,200,3.74,45.74
200
189
131
쎌바이오텍,"16,300",19.12,600,3.68,60.03
600
550
550
KB오토시스,"6,280",19.12,230,3.66,24.74
280
250
300
동국산업,"3,565",19.12,130,3.65,49.37
130
150
150
케이피에프,"4,430",19.12,160,3.61,34.31
160
150
150
광진윈텍,"2,785",19.12,100,3.59,44.74
50
30
30
원풍,"4,195",19.12,150,3.58,86.02
150
171
155
메가스터디교육,"30,850",19.12,"1,100",3.57,27.26
850
260
200
토비스,"6,780",19.12,240,3.54,16.62
200
160
160
영풍정밀,"8,500",19.12,300,3.53,37.56
250
200
180
동양에스텍,"2,845",19.12,100,3.52,50.26
100
150
100
유진기업,"4,270",19.12,150,3.51,55.25
150
150
150
상상인,"5,810",19.12,200,3.44,8.68
0
0
0
삼일기업공사,"2,960",19.12,100,3.38,37.69
100
90
90
피에스텍,"4,465",19.12,150,3.36,113.10
75
75
75
