종목명,현재가,기준월,배당금,수익률(%),배당성향(%)
삼양옵틱스,"8,940",19.12,"1,000",11.19,74.18
"1,100"
"1,300"
"1,200"
유아이엘,"3,640",19.12,400,10.99,101.34
400
500
350
한국기업평가,"93,500",19.12,"8,618",9.22,188.86
"2,360"
"2,250"
"1,947"
정상제이엘에스,"6,030",19.12,430,7.13,74.30
430
430
430
씨엠에스에듀,"6,030",19.12,425,7.05,128.94
260
300
300
푸른저축은행,"8,000",19.12,550,6.88,27.46
550
550
500
네오티스,"3,695",19.12,250,6.77,192.99
250
350
350
에스텍,"8,960",19.12,600,6.70,29.34
500
500
500
코엔텍,"8,470",19.12,540,6.38,111.43
400
25
25
에스에이엠티,"2,250",19.12,140,6.22,36.87
130
110
100
이베스트투자증권,"5,810",19.12,345,5.94,33.74
485
485
515
일진파워,"5,060",19.12,300,5.93,36.06
330
220
200
인터엠,"1,705",19.09,100,5.86,-27.71
120
120
120
파커스,"2,565",19.12,150,5.85,-55.71
300
0
0
에스티오,"2,070",19.12,120,5.80,44.49
95
14
13
레드캡투어,"14,200",19.12,800,5.63,29.64
800
600
600
한국컴퓨터,"2,370",19.12,130,5.49,26.20
100
120
130
오리콤,"4,100",19.12,220,5.37,42.04
220
220
220
한일네트웍스,"4,320",19.12,230,5.32,39.05
200
70
0
서호전기,"22,550",19.12,"1,200",5.32,40.29
500
900
700
케이씨에스,"4,220",19.12,220,5.21,93.32
200
90
70
GS홈쇼핑,"126,500",19.12,"6,500",5.14,35.40
"7,000"
"6,500"
"7,000"
인포바인,"17,700",19.12,900,5.09,21.77
950
"1,080"
900
경남스틸,"1,775",19.12,90,5.07,48.51
70
70
30
코텍,"7,940",19.12,400,5.04,19.34
400
300
300
한국캐피탈,502,19.12,25,4.98,31.05
18
12
18
플랜티넷,"5,040",19.12,250,4.96,82.59
150
150
150
피제이메탈,"2,020",19.12,100,4.95,117.42
100
100
90
서원인텍,"6,140",19.12,300,4.89,44.64
300
300
660
창해에탄올,"12,300",19.12,600,4.88,21.69
600
600
500
디지털대성,"6,330",19.12,300,4.74,39.01
200
200
160
고려신용정보,"5,290",19.12,250,4.73,52.49
220
200
175
대창스틸,"2,120",19.12,100,4.72,-284.72
100
100
126
청담러닝,"21,250",19.12,"1,000",4.71,85.01
800
800
800
빅솔론,"4,080",19.12,190,4.66,33.22
180
150
159
금화피에스시,"28,150",19.12,"1,300",4.62,28.18
"1,300"
900
900
케어젠,"61,500",19.12,"2,800",4.55,99.31
600
"1,200"
"1,000"
진로발효,"30,000",19.12,"1,350",4.50,63.24
"1,200"
"1,100"
"1,210"
코리아에셋투자증권,"6,690",20.03,300,4.48,29.63
250
250
370
동원개발,"3,810",19.12,170,4.46,18.23
185
160
140
케이디켐,"11,400",19.12,500,4.39,26.01
500
500
550
현대통신,"6,850",19.12,300,4.38,23.70
300
200
130
메가스터디,"10,350",19.12,450,4.35,42.09
400
236
236
하이록코리아,"11,550",19.12,500,4.33,52.81
500
400
400
한양이엔지,"10,400",19.12,450,4.33,26.55
400
300
250
케이피에프,"3,815",19.12,160,4.19,34.31
160
150
150
삼현철강,"3,610",19.12,150,4.16,35.38
150
150
150
희림,"3,640",19.12,150,4.12,51.59
100
100
100
동국산업,"3,205",19.12,130,4.06,49.37
130
150
150
영풍정밀,"7,410",19.12,300,4.05,37.56
250
200
180
쎌바이오텍,"14,900",19.12,600,4.03,60.03
600
550
550
와토스코리아,"5,150",19.12,200,3.88,45.74
200
189
131
동양에스텍,"2,615",19.12,100,3.82,50.26
100
150
100
토비스,"6,370",19.12,240,3.77,16.62
200
160
160
메가스터디교육,"29,300",19.12,"1,100",3.75,27.26
850
260
200
유진기업,"4,000",19.12,150,3.75,55.25
150
150
150
아바코,"8,050",19.12,300,3.73,20.81
200
0
200
KB오토시스,"6,180",19.12,230,3.72,24.74
280
250
300
원풍,"4,070",19.12,150,3.69,86.02
150
171
155
상상인,"5,430",19.12,200,3.68,8.68
0
0
0
광진윈텍,"2,770",19.12,100,3.61,44.74
50
30
30
피에스텍,"4,160",19.12,150,3.61,113.10
75
75
75
파트론,"9,720",19.12,350,3.60,29.51
200
175
200
인터파크,"1,965",19.12,70,3.56,-76.22
50
50
50
미래에셋벤처투자,"3,475",19.12,123,3.55,40.95
0
0
0
경동제약,"11,650",19.12,400,3.43,47.06
300
400
350
현우산업,"2,925",19.12,100,3.42,66.67
100
100
80
참좋은여행,"5,220",19.12,170,3.26,9.80
170
200
150
디아이티,"6,150",19.12,200,3.25,27.91
120
100
0
흥국,"4,615",19.12,150,3.25,26.39
125
125
75
이크레더블,"23,400",19.12,740,3.16,65.28
670
530
530
삼일기업공사,"3,180",19.12,100,3.14,37.69
100
90
90
골프존,"65,200",19.12,"2,050",3.14,79.31
"1,850"
"2,400"
"1,600"
대유에이피,"6,380",19.12,200,3.13,27.28
200
0
0
금강철강,"3,195",19.12,100,3.13,37.64
100
100
100
동국알앤에스,"2,585",19.12,80,3.10,66.14
80
80
80
인지디스플레,"2,435",19.12,75,3.08,77.48
75
75
50
마크로밀엠브레인,"7,200",20.06,220,3.06,51.20
140
200
213
이글루시큐리티,"4,630",19.12,140,3.02,66.17
140
70
50
