종목명,현재가,기준월,배당금,수익률(%),배당성향(%)
베트남개발1,230,20.02,90,38.95,-
4
199
90
서울가스,"138,000",20.12,"16,750",12.14,49.66
"1,750"
"1,750"
"1,750"
한국패러랠,"2,015",20.12,235,11.66,-
165
200
205
대신증권우,"16,550",20.12,"1,250",7.55,54.29
"1,050"
670
660
한국ANKOR유전,"1,600",20.12,120,7.50,-
185
215
265
대신증권2우B,"16,250",20.12,"1,200",7.39,54.29
"1,000"
620
610
메리츠증권,"4,415",20.12,320,7.25,39.89
200
200
200
유수홀딩스,"7,050",20.12,500,7.09,15.62
0
0
0
메리츠화재,"18,400",20.12,"1,280",6.96,35.04
850
820
"1,140"
NH투자증권우,"10,950",20.12,750,6.85,36.51
550
550
550
동부건설,"13,750",20.12,900,6.55,46.48
700
300
0
대신증권,"18,450",20.12,"1,200",6.50,54.29
"1,000"
620
610
신영증권,"63,200",21.03,"4,000",6.33,17.56
"2,500"
"2,750"
"2,750"
신영증권우,"64,100",21.03,"4,050",6.32,17.56
"2,550"
"2,800"
"2,800"
동아타이어,"12,750",20.12,800,6.28,82.38
500
300
0
대동전자,"8,070",20.03,500,6.20,97.78
0
0
0
맥쿼리인프라,"12,500",20.12,719,5.75,-
698
621
249
KT&G,"84,600",20.12,"4,800",5.67,50.83
"4,400"
"4,000"
"4,000"
부국증권우,"22,300",20.12,"1,250",5.61,17.89
"1,250"
"1,250"
"1,250"
NH투자증권,"12,600",20.12,700,5.56,36.51
500
500
500
삼성화재우,"160,500",20.12,"8,805",5.49,49.55
"8,505"
"11,505"
"10,005"
쌍용C&E,"8,200",20.12,440,5.37,160.42
420
370
214
삼성카드,"33,550",20.12,"1,800",5.36,48.16
"1,600"
"1,600"
"1,500"
아이마켓코리아,"11,400",20.12,600,5.26,88.38
600
450
350
현대중공업지주,"70,300",20.12,"3,700",5.26,-42.92
"3,700"
"3,700"
0
진양홀딩스,"3,270",20.12,170,5.20,35.78
170
150
140
JB금융지주,"7,210",20.12,374,5.19,20.00
300
180
100
예스코홀딩스,"38,650",20.12,"2,000",5.18,-12.62
"1,750"
"1,500"
"1,500"
GS우,"37,850",20.12,"1,950",5.15,-74.16
"1,950"
"1,950"
"1,850"
교보증권,"8,800",20.12,450,5.11,20.70
400
350
300
맵스리얼티1,"4,910",20.12,250,5.09,-
247
212
226
현대차증권,"13,300",20.12,675,5.07,28.16
600
450
400
화성산업,"12,900",20.12,650,5.04,23.70
500
930
890
삼성증권,"43,700",20.12,"2,200",5.03,38.69
"1,700"
"1,400"
"1,000"
효성,"99,900",20.12,"5,000",5.01,-188.64
"5,000"
"5,000"
"5,000"
디티알오토모티브,"40,100",20.12,"2,000",4.99,37.53
"1,500"
"1,000"
700
한국쉘석유,"282,000",20.12,"14,000",4.97,86.62
"16,000"
"19,000"
"17,000"
한화3우B,"15,300",20.12,750,4.90,30.61
750
595
646
한국전력,"25,050",20.12,"1,216",4.85,39.20
0
0
790
코리안리,"9,400",20.12,450,4.79,32.40
500
275
300
부국증권,"25,200",20.12,"1,200",4.76,17.89
"1,200"
"1,200"
"1,200"
에이리츠,"14,400",20.12,674,4.68,42.57
373
277
86
한라홀딩스,"42,800",20.12,"2,000",4.67,45.95
"2,000"
"2,000"
"1,350"
조선내화,"90,400",20.12,"4,200",4.65,40.04
"4,000"
"4,000"
"3,500"
한국자산신탁,"4,745",20.12,220,4.64,20.71
182
166
151
메리츠금융지주,"19,550",20.12,900,4.60,24.19
550
470
520
에이플러스에셋,"7,610",20.12,350,4.60,36.51
15
15
15
기업은행,"10,350",20.12,471,4.55,24.28
670
690
617
한양증권,"16,550",20.12,750,4.53,18.65
350
250
350
한솔제지,"15,550",20.12,700,4.50,28.08
600
600
600
케이탑리츠,"1,780",20.12,80,4.49,33.14
24
19
19
DB손해보험,"49,050",20.12,"2,200",4.49,23.64
"1,500"
"2,000"
"2,300"
휴켐스,"22,350",20.12,"1,000",4.47,77.38
"1,000"
"1,200"
"1,500"
지투알,"6,790",20.12,300,4.42,53.79
300
250
250
KPX홀딩스,"70,800",20.12,"3,100",4.38,9.01
"2,600"
"2,600"
"3,850"
인천도시가스,"28,700",20.12,"1,250",4.36,45.26
"1,250"
"1,250"
"1,250"
DGB금융지주,"8,960",20.12,390,4.35,19.85
410
360
340
BNK금융지주,"7,380",20.12,320,4.34,19.99
360
300
230
유화증권우,"2,790",20.12,120,4.30,130.49
130
160
130
KT,"31,700",20.12,"1,350",4.26,49.62
"1,100"
"1,100"
"1,000"
세아특수강,"16,550",20.12,700,4.23,-105.13
900
900
750
미래에셋증권2우B,"4,745",20.12,200,4.22,15.83
260
220
0
현대해상,"23,850",20.12,"1,000",4.19,23.93
880
"1,130"
"1,500"
삼성화재,"210,500",20.12,"8,800",4.18,49.55
"8,500"
"11,500"
"10,000"
하나금융지주,"44,350",20.12,"1,850",4.17,20.45
"2,100"
"1,900"
"1,550"
KPX케미칼,"66,100",20.12,"2,750",4.16,20.67
"2,500"
"2,000"
"2,000"
GS,"45,750",20.12,"1,900",4.15,-74.16
"1,900"
"1,900"
"1,800"
DB금융투자,"7,320",20.12,300,4.10,12.89
250
250
100
삼성전자우,"73,600",20.12,"2,995",4.07,77.95
"1,417"
"1,417"
851
유화증권,"2,740",20.12,110,4.01,130.49
120
150
120
E1,"55,000",20.12,"2,200",4.00,21.10
"2,200"
"2,000"
"2,000"
동성케미컬,"6,250",20.12,250,4.00,164.81
200
200
200
동양생명,"5,510",20.12,220,3.99,26.67
230
100
360
동방아그로,"9,360",20.12,370,3.95,66.04
250
250
250
금호건설,"12,700",20.12,500,3.94,67.92
500
500
500
한국토지신탁,"2,345",20.12,90,3.84,24.20
110
110
100
천일고속,"78,200",20.12,"3,000",3.84,-63.30
"5,000"
"6,000"
"15,300"
