종목명,현재가,기준월,배당금,수익률(%),배당성향(%)
삼양옵틱스,"8,950",19.12,"1,000",11.17,74.18
"1,100"
"1,300"
"1,200"
유아이엘,"3,750",19.12,400,10.67,101.34
400
500
350
한국기업평가,"93,300",19.12,"8,618",9.24,188.86
"2,360"
"2,250"
"1,947"
정상제이엘에스,"6,080",19.12,430,7.07,74.30
430
430
430
씨엠에스에듀,"6,070",19.12,425,7.00,128.94
260
300
300
푸른저축은행,"7,990",19.12,550,6.88,27.46
550
550
500
네오티스,"3,710",19.12,250,6.74,192.99
250
350
350
에스텍,"9,050",19.12,600,6.63,29.34
500
500
500
코엔텍,"8,660",19.12,540,6.24,111.43
400
25
25
에스에이엠티,"2,275",19.12,140,6.15,36.87
130
110
100
에스티오,"2,040",19.12,120,5.88,44.49
95
14
13
이베스트투자증권,"5,910",19.12,345,5.84,33.74
485
485
515
일진파워,"5,150",19.12,300,5.82,36.06
330
220
200
인터엠,"1,725",19.09,100,5.80,-27.71
120
120
120
파커스,"2,685",19.12,150,5.59,-55.71
300
0
0
한국컴퓨터,"2,395",19.12,130,5.43,26.20
100
120
130
레드캡투어,"14,750",19.12,800,5.42,29.64
800
600
600
서호전기,"22,800",19.12,"1,200",5.26,40.29
500
900
700
오리콤,"4,275",19.12,220,5.15,42.04
220
220
220
한일네트웍스,"4,500",19.12,230,5.11,39.05
200
70
0
GS홈쇼핑,"128,100",19.12,"6,500",5.07,35.40
"7,000"
"6,500"
"7,000"
경남스틸,"1,790",19.12,90,5.03,48.51
70
70
30
인포바인,"17,900",19.12,900,5.03,21.77
950
"1,080"
900
케이씨에스,"4,505",19.12,220,4.88,93.32
200
90
70
한국캐피탈,514,19.12,25,4.86,31.05
18
12
18
코텍,"8,270",19.12,400,4.84,19.34
400
300
300
피제이메탈,"2,075",19.12,100,4.82,117.42
100
100
90
창해에탄올,"12,500",19.12,600,4.80,21.69
600
600
500
디지털대성,"6,380",19.12,300,4.70,39.01
200
200
160
서원인텍,"6,390",19.12,300,4.70,44.64
300
300
660
플랜티넷,"5,350",19.12,250,4.67,82.59
150
150
150
고려신용정보,"5,400",19.12,250,4.63,52.49
220
200
175
빅솔론,"4,165",19.12,190,4.56,33.22
180
