종목명,현재가,기준월,배당금,수익률(%),배당성향(%)
삼양옵틱스,"9,030",19.12,"1,000",11.07,74.18
"1,100"
"1,300"
"1,200"
유아이엘,"3,750",19.12,400,10.67,101.34
400
500
350
한국기업평가,"94,600",19.12,"8,618",9.11,188.86
"2,360"
"2,250"
"1,947"
정상제이엘에스,"6,040",19.12,430,7.12,74.30
430
430
430
씨엠에스에듀,"6,090",19.12,425,6.98,128.94
260
300
300
푸른저축은행,"8,030",19.12,550,6.85,27.46
550
550
500
에스텍,"8,930",19.12,600,6.72,29.34
500
500
500
네오티스,"3,800",19.12,250,6.58,192.99
250
350
350
에스에이엠티,"2,210",19.12,140,6.34,36.87
130
110
100
코엔텍,"8,830",19.12,540,6.12,111.43
400
25
25
이베스트투자증권,"5,820",19.12,345,5.93,33.74
485
485
515
인터엠,"1,735",19.09,100,5.76,-27.71
120
120
120
에스티오,"2,090",19.12,120,5.74,44.49
95
14
13
일진파워,"5,320",19.12,300,5.64,36.06
330
220
200
레드캡투어,"14,350",19.12,800,5.57,29.64
800
600
600
한국컴퓨터,"2,340",19.12,130,5.56,26.20
100
120
130
파커스,"2,760",19.12,150,5.43,-55.71
300
0
0
오리콤,"4,210",19.12,220,5.23,42.04
220
220
220
서호전기,"23,050",19.12,"1,200",5.21,40.29
500
900
700
한일네트웍스,"4,435",19.12,230,5.19,39.05
200
70
0
인포바인,"17,650",19.12,900,5.10,21.77
950
"1,080"
900
GS홈쇼핑,"128,100",19.12,"6,500",5.07,35.40
"7,000"
"6,500"
"7,000"
케이씨에스,"4,360",19.12,220,5.05,93.32
200
90
70
경남스틸,"1,795",19.12,90,5.01,48.51
70
70
30
플랜티넷,"4,995",19.12,250,5.01,82.59
150
150
150
한국캐피탈,511,19.12,25,4.89,31.05
18
12
18
코텍,"8,210",19.12,400,4.87,19.34
400
300
300
피제이메탈,"2,080",19.12,100,4.81,117.42
100
100
90
서원인텍,"6,270",19.12,300,4.78,44.64
300
300
660
창해에탄올,"12,650",19.12,600,4.74,21.69
600
600
500
금화피에스시,"27,950",19.12,"1,300",4.65,28.18
"1,300"
900
900
디지털대성,"6,450",19.12,300,4.65,39.01
200
200
160
고려신용정보,"5,410",19.12,250,4.62,52.49
220
200
175
청담러닝,"21,650",19.12,"1,000",4.62,85.01
800
800
800
빅솔론,"4,145",19.12,190,4.58,33.22
180
150
159
코리아에셋투자증권,"6,650",20.03,300,4.51,29.63
250
250
370
케어젠,"62,200",19.12,"2,800",4.50,99.31
600
"1,200"
"1,000"
진로발효,"30,150",19.12,"1,350",4.48,63.24
"1,200"
"1,100"
"1,210"
케이디켐,"11,450",19.12,500,4.37,26.01
500
500
550
현대통신,"6,890",19.12,300,4.35,23.70
300
200
130
동원개발,"3,930",19.12,170,4.33,18.23
185
160
140
대창스틸,"2,345",19.12,100,4.26,-284.72
100
100
126
한양이엔지,"10,700",19.12,450,4.21,26.55
400
300
250
메가스터디,"10,800",19.12,450,4.17,42.09
400
236
236
하이록코리아,"12,150",19.12,500,4.11,52.81
500
400
400
삼현철강,"3,660",19.12,150,4.10,35.38
150
150
150
희림,"3,680",19.12,150,4.08,51.59
100
100
100
케이피에프,"3,970",19.12,160,4.03,34.31
160
150
150
동국산업,"3,335",19.12,130,3.90,49.37
130
150
150
영풍정밀,"7,700",19.12,300,3.90,37.56
250
200
180
쎌바이오텍,"15,400",19.12,600,3.90,60.03
600
550
550
와토스코리아,"5,210",19.12,200,3.84,45.74
200
189
131
동양에스텍,"2,660",19.12,100,3.76,50.26
100
150
100
KB오토시스,"6,240",19.12,230,3.69,24.74
280
250
300
메가스터디교육,"29,950",19.12,"1,100",3.67,27.26
850
260
200
유진기업,"4,090",19.12,150,3.67,55.25
150
150
150
광진윈텍,"2,765",19.12,100,3.62,44.74
50
30
30
토비스,"6,670",19.12,240,3.60,16.62
200
160
160
원풍,"4,175",19.12,150,3.59,86.02
150
171
155
피에스텍,"4,180",19.12,150,3.59,113.10
75
75
75
미래에셋벤처투자,"3,445",19.12,123,3.58,40.95
0
0
0
상상인,"5,620",19.12,200,3.56,8.68
0
0
0
파트론,"10,250",19.12,350,3.41,29.51
200
175
200
인터파크,"2,065",19.12,70,3.39,-76.22
50
50
50
현우산업,"3,030",19.12,100,3.30,66.67
100
100
80
경동제약,"12,200",19.12,400,3.28,47.06
300
400
350
참좋은여행,"5,250",19.12,170,3.24,9.80
170
200
150
아바코,"9,270",19.12,300,3.24,20.81
200
0
200
금강철강,"3,135",19.12,100,3.19,37.64
100
100
100
삼일기업공사,"3,145",19.12,100,3.18,37.69
100
90
90
디아이티,"6,330",19.12,200,3.16,27.91
120
100
0
이크레더블,"23,450",19.12,740,3.16,65.28
670
530
530
골프존,"65,900",19.12,"2,050",3.11,79.31
"1,850"
"2,400"
"1,600"
대유에이피,"6,480",19.12,200,3.09,27.28
200
0
0
흥국,"4,920",19.12,150,3.05,26.39
125
125
75
이글루시큐리티,"4,680",19.12,140,2.99,66.17
140
70
50
브리지텍,"3,460",19.12,100,2.89,-24.77
100
100
200
마크로밀엠브레인,"7,630",20.06,220,2.88,51.20
140
200
213
