종목명,현재가,기준월,배당금,수익률(%),배당성향(%)
베트남개발1,280,20.02,90,31.99,-
4
199
90
동양고속,"26,550",19.12,"4,700",17.70,38.41
"1,000"
635
153
두산우,"38,800",19.12,"5,250",13.53,23.78
"5,250"
"5,150"
"5,150"
웅진씽크빅,"2,640",19.12,310,11.76,-29.05
0
122
0
대동전자,"4,480",20.03,500,11.16,97.78
0
0
0
한국ANKOR유전,"1,660",19.12,185,11.15,-
215
265
295
두산,"46,850",19.12,"5,200",11.10,23.78
"5,200"
"5,100"
"5,100"
대신증권우,"9,760",19.12,"1,050",10.76,72.88
670
660
600
대신증권2우B,"9,360",19.12,"1,000",10.68,72.88
620
610
550
AJ네트웍스,"3,245",19.12,300,9.24,30.56
100
86
60
한국패러랠,"1,920",19.12,165,8.59,-
200
205
80
세아특수강,"10,600",19.12,900,8.49,69.02
900
750
750
현대중공업지주,"218,000",19.12,"18,500",8.49,156.15
"18,500"
0
-
기업은행,"8,010",19.12,670,8.36,23.83
690
617
480
대신증권,"12,050",19.12,"1,000",8.30,72.88
620
610
550
우리금융지주,"8,580",19.12,700,8.16,27.00
-
-
-
천일고속,"65,000",19.12,"5,000",7.69,648.34
"6,000"
"15,300"
"8,000"
금호산업,"6,620",19.12,500,7.55,150.62
500
500
300
유성기업,"2,660",19.12,200,7.52,29.50
100
120
120
동양생명,"3,065",19.12,230,7.50,31.11
100
360
200
아이마켓코리아,"8,020",19.12,600,7.48,121.70
450
350
450
하나금융지주,"28,100",19.12,"2,100",7.47,25.78
"1,900"
"1,550"
"1,050"
DGB금융지주,"5,490",19.12,410,7.47,21.18
360
340
300
태경산업,"5,040",19.12,370,7.34,51.77
220
200
200
쌍용양회,"5,870",19.12,420,7.16,161.94
370
214
32
대교우B,"2,530",19.12,180,7.11,87.81
220
250
250
BNK금융지주,"5,060",19.12,360,7.11,20.87
300
230
230
한전KPS,"27,050",19.12,"1,920",7.10,56.35
"1,790"
"1,470"
680
제이에스코퍼레이션,"7,060",19.12,500,7.08,77.40
450
300
250
NH투자증권우,"7,930",19.12,550,6.94,31.70
550
550
450
GS우,"28,250",19.12,"1,950",6.90,33.08
"1,950"
"1,850"
"1,650"
효성,"73,000",19.12,"5,000",6.85,98.04
"5,000"
"5,000"
"5,000"
한국쉘석유,"236,000",19.12,"16,000",6.78,98.92
"19,000"
"17,000"
"19,000"
코리안리,"7,450",19.12,500,6.71,30.44
275
300
325
신한지주,"27,600",19.12,"1,850",6.70,25.97
"1,600"
"1,450"
"1,450"
디티알오토모티브,"22,450",19.12,"1,500",6.68,19.90
"1,000"
700
350
SJM홀딩스,"2,620",19.12,175,6.68,48.20
150
200
200
JB금융지주,"4,520",19.12,300,6.64,17.05
180
100
50
메리츠화재,"12,850",19.12,850,6.61,31.54
820
"1,140"
830
코리아오토글라스,"13,850",19.12,900,6.50,54.50
800
700
400
부국증권우,"19,250",19.12,"1,250",6.49,39.42
"1,250"
"1,250"
"1,250"
한전산업,"3,500",19.12,227,6.49,42.78
169
198
218
태림포장,"4,485",19.09,290,6.47,107.38
233
8
8
한라홀딩스,"31,050",19.12,"2,000",6.44,51.01
"2,000"
"1,350"
"1,250"
DB금융투자,"3,885",19.12,250,6.43,21.34
250
100
0
동부건설,"10,900",19.12,700,6.42,25.82
300
0
0
맥쿼리인프라,"11,000",19.12,700,6.36,-
622
250
400
한국토지신탁,"1,760",19.12,110,6.25,24.30
110
100
75
메리츠증권,"3,245",19.12,200,6.16,24.73
200
200
200
교보증권,"6,510",19.12,400,6.14,16.73
350
300
170
삼성화재우,"138,500",19.12,"8,505",6.14,56.20
"11,505"
"10,005"
"6,105"
GS,"31,000",19.12,"1,900",6.13,33.08
"1,900"
"1,800"
"1,600"
진양홀딩스,"2,775",19.12,170,6.13,61.59
150
140
140
두산2우B,"85,000",19.12,"5,200",6.12,23.78
"5,200"
"5,100"
"5,100"
메리츠금융지주,"9,110",19.12,550,6.04,18.61
470
520
300
맵스리얼티1,"4,095",19.12,247,6.03,-
212
226
214
KTB투자증권,"2,510",19.12,150,5.98,58.50
0
0
0
현대차증권,"10,100",19.12,600,5.94,29.98
450
400
400
지투알,"5,050",19.12,300,5.94,31.87
250
250
250
미래에셋대우2우B,"4,390",19.12,260,5.92,27.63
220
0
0
KPX홀딩스,"44,000",19.12,"2,600",5.91,30.93
"2,600"
"3,850"
"2,100"
KB금융,"37,550",19.12,"2,210",5.89,26.00
"1,920"
"1,920"
"1,250"
부국증권,"20,400",19.12,"1,200",5.88,39.42
"1,200"
"1,200"
"1,200"
S&T중공업,"5,150",19.12,300,5.82,48.22
195
0
0
한화3우B,"12,900",19.12,750,5.81,72.88
595
646
680
한일시멘트,"82,000",19.12,"4,700",5.73,48.10
"4,500"
-
-
미래에셋대우우,"5,030",19.12,286,5.69,27.63
242
242
55
무림P&P,"3,080",19.12,175,5.68,108.01
250
150
125
대현,"1,760",19.12,100,5.68,26.61
80
50
50
삼성카드,"28,200",19.12,"1,600",5.67,49.62
"1,600"
"1,500"
"1,500"
모두투어리츠,"2,980",19.12,168,5.64,48.23
82
76
109
삼성증권,"30,600",19.12,"1,700",5.56,38.74
"1,400"
"1,000"
630
에이리츠,"7,490",19.12,415,5.54,19.99
308
96
592
조선내화,"73,100",19.12,"4,000",5.47,53.38
"4,000"
"3,500"
"3,500"
NH투자증권,"9,140",19.12,500,5.47,31.70
500
500
400
유화증권우,"2,380",19.12,130,5.46,120.82
160
130
180
풍산홀딩스,"25,700",19.12,"1,400",5.45,37.88
"1,700"
"1,800"
"1,400"
신영증권우,"47,000",20.03,"2,550",5.43,105.12
"2,800"
"2,800"
"2,500"
유화증권,"2,230",19.12,120,5.38,120.82
150
120
170
오리온홀딩스,"12,150",19.12,650,5.35,47.78
650
600
600
신영증권,"46,800",20.03,"2,500",5.34,105.12
"2,750"
"2,750"
"2,450"
KT&G,"82,400",19.12,"4,400",5.34,53.74
"4,000"
"4,000"
"3,600"
GKL,"12,400",19.12,659,5.32,56.31
710
730
"1,000"
S&TC,"15,100",19.12,800,5.30,37.24
0
0
0
KPX케미칼,"47,400",19.12,"2,500",5.27,29.17
"2,000"
"2,000"
"2,000"
대한제당우,"13,300",19.12,700,5.26,42.15
575
575
675
아주캐피탈,"12,400",19.12,650,5.24,36.05
480
"1,653"
350
신라교역,"9,550",19.12,500,5.24,77.58
500
500
250
포스코인터내셔널,"13,400",19.12,700,5.22,41.24
600
500
500
동아타이어,"9,580",19.12,500,5.22,27.79
300
0
-
한일홀딩스,"44,150",19.12,"2,300",5.21,99.83
"2,200"
"1,800"
"1,600"
현대차3우B,"79,300",19.12,"4,050",5.11,35.35
"4,050"
"4,050"
"4,050"
POSCO,"196,000",19.12,"10,000",5.10,43.66
"10,000"
"8,000"
"8,000"
애경유화,"6,940",19.12,350,5.04,36.21
350
350
300
극동유화,"3,185",19.12,160,5.02,37.53
160
160
115
인천도시가스,"24,950",19.12,"1,250",5.01,48.12
"1,250"
"1,250"
"1,250"
한국자산신탁,"3,650",19.12,182,4.99,24.83
166
151
137
예스코홀딩스,"35,300",19.12,"1,750",4.96,37.95
"1,500"
"1,500"
"1,500"
동성코퍼레이션,"4,085",19.12,200,4.90,156.15
200
200
200
대덕,"6,160",19.12,300,4.87,32.33
300
300
300
SJM,"2,570",19.12,125,4.86,28.54
100
130
200
E1,"45,300",19.12,"2,200",4.86,-29.47
"2,000"
"2,000"
"2,000"
휴켐스,"20,600",19.12,"1,000",4.85,54.54
"1,200"
"1,500"
500
롯데쇼핑,"78,500",19.12,"3,800",4.84,-11.81
"5,200"
"5,200"
"2,000"
삼호개발,"3,950",19.12,190,4.81,20.92
160
160
130
현대차우,"84,400",19.12,"4,050",4.80,35.35
"4,050"
"4,050"
"4,050"
롯데칠성우,"56,400",19.12,"2,705",4.80,-15.57
"2,705"
"3,305"
"1,005"
KT,"22,950",19.12,"1,100",4.79,43.57
"1,100"
"1,000"
800
진양산업,"4,185",19.12,200,4.78,38.11
100
125
175
한국금융지주우,"62,000",19.12,"2,962",4.78,20.08
"1,862"
"1,662"
862
삼원강재,"2,410",19.12,115,4.77,43.96
115
115
125
넥센타이어1우B,"2,310",19.12,110,4.76,9.14
105
105
105
NPC우,"2,205",19.12,105,4.76,29.30
100
95
85
경동도시가스,"18,600",19.12,875,4.70,21.00
700
600
-
현대코퍼레이션홀딩스,"10,650",19.12,500,4.70,42.26
500
500
400
삼성화재,"182,000",19.12,"8,500",4.67,56.20
"11,500"
"10,000"
"6,100"
대성에너지,"5,360",19.12,250,4.66,52.75
250
250
250
현대차2우B,"88,200",19.12,"4,100",4.65,35.35
"4,100"
"4,100"
"4,100"
코오롱인더우,"20,450",19.12,950,4.64,82.84
950
"1,150"
"1,150"
텔코웨어,"11,850",19.12,550,4.64,72.25
650
580
500
MH에탄올,"7,550",19.12,350,4.64,-433.82
350
350
300
디씨엠,"10,850",19.12,500,4.61,19.79
250
460
400
신도리코,"21,700",19.12,"1,000",4.61,67.87
"1,600"
"1,650"
"1,500"
휴스틸,"6,680",19.12,300,4.49,-18.23
400
500
500
평화홀딩스,"3,340",19.12,150,4.49,-15.08
150
150
150
한세예스24홀딩스,"5,570",19.12,250,4.49,48.71
220
220
160
두산밥캣,"26,900",19.12,"1,200",4.46,44.21
900
800
700
미래에셋생명,"3,835",19.12,170,4.43,35.20
170
170
55
노루홀딩스,"9,120",19.12,400,4.39,91.14
450
450
450
대교,"3,900",19.12,170,4.36,87.81
210
240
240
LG우,"51,800",19.12,"2,250",4.34,35.82
"2,050"
"1,350"
"1,350"
삼성생명,"61,000",19.12,"2,650",4.34,48.69
"2,650"
"2,000"
"1,200"
한솔제지,"13,950",19.12,600,4.30,35.65
600
600
700
삼양홀딩스우,"47,800",19.12,"2,050",4.29,50.19
"2,050"
"2,050"
"2,050"
AK홀딩스,"17,550",19.12,750,4.27,34.60
750
650
550
한국철강,"4,695",19.12,200,4.26,48.24
200
180
180
그린케미칼,"3,805",19.12,162,4.25,68.31
133
342
133
대덕1우,"7,240",19.12,305,4.21,32.33
305
0
0
SK텔레콤,"238,000",19.12,"10,000",4.20,82.04
"10,000"
"10,000"
"10,000"
강원랜드,"21,500",19.12,900,4.19,54.52
900
990
990
이수화학,"8,670",19.12,362,4.18,-79.05
362
453
453
한양증권,"8,400",19.12,350,4.17,20.96
250
350
350
화성산업,"12,000",19.12,500,4.17,78.92
930
890
680
현대상사,"14,400",19.12,600,4.17,46.44
600
600
500
CJ우,"45,850",19.12,"1,900",4.14,23.26
523
523
488
GS건설,"24,150",19.12,"1,000",4.14,17.91
"1,000"
300
0
상신브레이크,"2,445",19.12,100,4.09,47.72
100
170
160
화천기공,"30,600",19.12,"1,250",4.09,36.89
"1,250"
"1,250"
"1,250"
기신정기,"3,685",20.03,150,4.07,50.42
150
150
150
효성화학,"124,000",19.12,"5,000",4.03,18.09
"1,000"
-
-
